id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
29919062,SEINet,,,HumanObservation,5ef85ed6-d186-4a98-966e-a01e3ae6408e,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"O. Kiser","S. Nelson",,1995-02-21,,1995,2,21,52,,,,"Upper north slope, open dry with low shrubs, rocky.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Santa Cruz",,"3 miles west of Tumacacori, Tumacacori Peak Drainage",,0,,31.551607,-111.09273,,,,,,,,,1128,,,,,3700ft,,,pjdash23@gmail.com,"2023-07-16 07:02:03",,102,5ef85ed6-d186-4a98-966e-a01e3ae6408e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29919062
31112842,CONF,,,PreservedSpecimen,,00482,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Mariah Stover",2023,,,,,,"Mariah Stover",,16,2023-03-28,,2023,3,28,87,,,,"Sonoran Desert","Lithic Ustic Haplocambids lo-sk, mx, su, th S-GRV-SL",,,,,,,,,,,"Carnegiea gigantea, Parkinsonia microphylla, Coursetia glandulosa.",,,,,,,,,,,,,,"United States",Arizona,Pima,,"Coronado National Forest, Santa Catalina Mountains, Sabino Canyon.",,0,,32.319825,-110.813814,,,"12S 517525E 3575902N",,,,,,871,,,,,,,,mariah.stover@usda.gov,"2023-08-15 08:08:40",,543,6ad997b7-3dc7-4428-9614-346ac5a55459,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=31112842
30333536,ARIZ,,,PreservedSpecimen,0a9c4177-ad6c-43b8-90d1-3102022fa921,441090,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J. Verrier",2018,,,,,,"Jim Verrier",,1316,2018-03-21,,2018,3,21,80,80,"21 March 2018",,"In sandy soil along wash in riparian scrub.","Sandy soil.",,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"Santa Rita Mountains, western foothills.",,0,,31.81087,-110.80702,,,,,,,,,1326,,,,,"4350 ft",,,nrkelsey,"2024-12-09 06:07:47",,2,0a9c4177-ad6c-43b8-90d1-3102022fa921,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=30333536
29434537,NEON,TPLC-HV,ASU,PreservedSpecimen,NEON02WQ6,NEON02WQ6,"NEON sampleID: pla.SRER.20200317.12:40.dns.V43; NEON sampleCode (barcode): B00000051302; NEON sampleUUID: fd388ec7-618f-4c3c-aaa1-71d7042ad63b","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"D. Steinberg",,43,2020-03-17,,2020,3,17,77,,2020-3-17,,"Located among Sonoran Desert thorn scrub and cacti community",,"Terrestrial plant herbarium voucher collected during NEON plant diversity survey protocols conducted 1-2 annually.",,,,,,,,,,"Cylindropuntia fulgida, Prosopis velutina, Opuntia engelmannii, Isocoma tenuisecta, Muhlenbergia porteri, Eragrostis lehmanniana, Descurainia pinnata, Digitaria californica",,,,,,,,"herbarium sheet",,,,,,"United States",Arizona,Pima,,"Domain 14, Santa Rita Experimental Range Site",,0,,31.840609,-110.917189,WGS84,5,,,,,,,975,,,,,,,,,"2023-07-09 11:07:46",757316,520,c33d6c02-e3c7-42c8-98b6-687990ce92c8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29434537
16512557,COLO,V,,PreservedSpecimen,55b5151d-e3a6-4241-a28d-1fbe8df00f8c,01926559,331990,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"J. Harry Lehr",,2046,1979-03-31,,1979,3,31,90,,"31 Mar. 1979","Imager: Robbie Gershon; Date: 2/20/2017","Foothills.S. Facing slope. Infrequent.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"Graycroft Rd. S. of Sunrise Rd. Tucson, Santa Catalina Mts.",,,,32.30936734,-110.8748824,WGS84,200,,"Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GEOLocate,"reviewed - high confidence","Georeferenced to the intersection between E Sunrise Dr & N Craycroft Rd in the Santa Catalina Mountains, Tucson; Georeferenced 7/29/2021",,,,,,,,,vrluckiw,"2021-06-03 00:00:00",369945,368,acf3554a-0cc2-4fd5-9211-e6d6ede520eb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512557
30431990,ARIZ,,,PreservedSpecimen,0c6fd721-fad3-4d0e-8ae2-8a93dfbbf08a,441689,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"S. Carnahan",2020,,,,,,"Sue Carnahan",,4109,2020-03-30,,2020,3,30,90,90,"30 March 2020",,"Rocky scrub grassland.",,"Annual forb; flowers white; nutlets strongly recurved.",,,,,,,,,,"Mariosousa millefolia, Fouquieria splendens, Prosopis velutina, Celtis pallida, Opuntia santa-rita, Aloysia wrightii, Fendlera rupicola, Trixis californica, Herissantia crispa, Erythrina flabelliformis, Sarcomphalus obtusifolius, Haplophyton cimicidum, Setaria macrostachya, Aristida ternipes, Bouteloua curtipendula, Phacelia sonoitensis, Sisymbrium irio, Lepidium virginicum, Cryptantha barbigera.",,,,,,,,,,,,,,"United States",Arizona,"Santa Cruz",,"Grosvenor Hills, 1.4 km NNW of Coal Mine Spring; AZGFD Coal Mine Canyon property.",,,,31.53624,-110.89866,WGS84,,,,,,,,1331,,,,,"4368 ft",,,nrkelsey,"2024-12-09 06:07:48",,2,0c6fd721-fad3-4d0e-8ae2-8a93dfbbf08a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=30431990
29887208,ASU,Plants,,PreservedSpecimen,07a191b3-67ad-45ac-850c-202e22c5f40e,ASU0313600,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Sue Carnahan",,"SC 288",2014-02-11,,2014,2,11,42,42,"11 February 2014","PAPAZ; duplicates to ASU, USON","S-facing, gentle slope; disturbed area near house. in mesquite grassland.",,"Common annual, 3cm; tiny white flowers; fruits toothed, recurved.",,,,,,,,,,"Prosopis velutina, Fouquieria splendens, Gossypium thurberi, Datura wrightii, Ferocactus wislizeni, Eragrostis lehmanniana, Heteropogon contortus, Aristida ternipes, Camissonia chamaenerioides, Cistanthe monandra, Sida abutifolia, Allionia incarnata.",,,,,,,,,,,,,,"United States",Arizona,"Santa Cruz",,"Salero Ranch: Lot 10, Unit 1; ~8 mi E of Tubac.",,0,,31.60992,-110.90758,WGS84,,,,,,,,1312,,,,,"4306 ft.",,,Sixclawed,"2024-12-09 06:07:45",,1,07a191b3-67ad-45ac-850c-202e22c5f40e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29887208
28831548,SD,Plants,,PreservedSpecimen,77C1E0CD-FA07-4569-85C9-937D4ECD5A60,,SD96153,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Barbara Veno, 1983",,,,,,,"R. M. Turner",,69-2,1969-03-07,,1969,3,7,66,,3/7/1969,,"Disturbed ground.",,,,,,,,,,,,,FL,,,,,,,,,,,,,"United States",Arizona,Pima,,"Plain west of Tumamoc Hill",,,,32.21667,-111.01667,WGS84,,,n/a,,"Coordinates from label",,n/a,745,,,,,,,,,"2023-06-14 11:23:10",1935950,506,419159ff-4ea3-4c43-890e-a84b8bf0e9aa,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=28831548
31557220,SEINet,,,PreservedSpecimen,a80658d5-137c-4279-9679-f3adaa9f8aca,1901,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,Verrier,2022-03-14,,,,,,"Jim Verrier","Iris Rodden",1901,2022-03-14,,2022,3,14,73,,,,"Rocky slopes in scrub grassland",,,,,,,,,,,,,Fruits,,,,,,,,,,,,,"United States",Arizona,Pima,,"Sierrita Mountains, Passiflora Hill",,0,,31.81543,-111.23077,WGS84,,,,,,,,1220,,,,,,,,jverrier,"2023-12-10 12:01:19",,102,a80658d5-137c-4279-9679-f3adaa9f8aca,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=31557220
16512563,COLO,V,,PreservedSpecimen,227b0f78-63e9-4d5b-b221-7234772d58b9,01926500,449425,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Miriam C. Fritts; Harold C. Fritts",,83-13,1983-02-20,,1983,2,20,51,,"20 Feb. 1983","Imager: Robbie Gershon; Date: 2/20/2017","Among saguaros.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"Silverbell Road, NW of Tucson.",,,,32.38250454,-111.5047627,WGS84,1000,,"Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GEOLocate,"reviewed - medium confidence","Georeferenced along Silverbell Road, SW of Silverbell Mine. Uncertainty in locality along road; Georeferenced 7/29/2021",850,,,,,,,,vrluckiw,"2021-06-07 00:00:00",369951,368,72245ba9-b367-4e38-98c5-1f56a909dae2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512563
8623497,OBI,,,PreservedSpecimen,104297eb-3e9a-4409-af16-827511537ca8,OBI136193,20867,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Originally named Pectocarya linearis, annotated to Pectocarya recurvata by DJK in 2014",,,,,,,"D.H. Thomsom",,,1944-03-20,,1944,3,20,80,,20-Mar-44,,"Southwest exposure, gravel soil, xerophytic plants",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"Picture Rocks, Tucson",,0,,32.323067,-111.127318,WGS84,1000,,"Katie Pearson",,"GeoLocate (CoGe)",,"point at peak named Picture Rocks, radius encompasses peak and trailhead to the NW",823,,,,,2700ft.,,,,"2014-07-21 00:00:00",197540,306,104297eb-3e9a-4409-af16-827511537ca8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8623497
29074845,NY,,,PreservedSpecimen,534376bc-9dac-429d-a4c0-8d1aca229f90,3244341,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"D. Griffiths",,2449,1901-03-12,,1901,3,12,71,71,"12 Mar 1901",,,,,,,,,,,,,,,,,,,,,,sheet,,,,,,"United States of America",Arizona,,,"Tucson Mts.","[US & Canada]",,,32.214186,-111.093063,WGS84,,,,"Georeferencing Quick Reference Guide (Zermoglio et","Google Maps (map data 2021); MaNIS Georef. Calculator",,,,,,,,,,en,,"2025-01-30 08:07:12",534376bc-9dac-429d-a4c0-8d1aca229f90,40,d8da91b5-4251-4be5-92c6-f340b3c65c9b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29074845
16512564,COLO,V,,PreservedSpecimen,3e788130-4060-424f-b78d-43229d85fb23,01926518,449427,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Miriam C. Fritts; Harold C. Fritts",,83-15,1983-02-27,,1983,2,27,58,,"27 Feb. 1983","Imager: Robbie Gershon; Date: 2/20/2017",,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"SW of Tucson, San Xavier Indian Reservation, wash near Black Mt.",,,,32.05,-111.0833,WGS84,800,,"Alexander Henrie","SoRo; Biogeomancer Guide to Best Practices in Georeferencing",GEOLocate,"reviewed - high confidence","Georeferenced to extent of San Xavier Indian Reservation, SW of Tucson and near Black Mountain; Georeferenced 7/29/2021",800,,,,,,,,vrluckiw,"2021-06-07 00:00:00",369952,368,258fc3e0-b1a4-44c1-ab09-64bc0f9575e8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16512564
26823889,GreaterGood,,,HumanObservation,98fd8a8a-8bd8-43df-b57d-b925bab8a996,mde-45667,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"C.D. Bertelsen",,,1989-04-04,,1989,4,4,94,,4-Apr-1989,,"Rocky slopes; Sonoran desertscrub.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"N of Safford Peak, 0.9 km WSW of Sanctuary Cove, W of Tucson, Tucson Mts., Saguaro National Park.",,,,32.34861,-111.14917,,,"32° 20m 55s 111° 8m 57s",,,,,,826,,,,,,,,,"2023-07-16 07:02:03",,274,98fd8a8a-8bd8-43df-b57d-b925bab8a996,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=26823889
26824317,GreaterGood,,,HumanObservation,d0417a90-585e-42ff-8fe3-6d4182cee180,mde-46095,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"T.R. Van Devender","C.D. Bertelsen, R.J. Rondeau",,1989-04-04,,1989,4,4,94,,4-Apr-1989,,"Rocky slopes; Sonoran desertscrub.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"Safford Canyon, S of Safford Peak, 1.6 km S of Sanctuary Cove, W of Tucson, Tucson Mts., Saguaro National Park.",,,,32.34028,-111.14556,,,"32° 20m 25s 111° 8m 44s",,,,,,749,,,,,,,,,"2023-07-16 07:02:03",,274,d0417a90-585e-42ff-8fe3-6d4182cee180,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=26824317
26824000,GreaterGood,,,HumanObservation,3097ed9f-56b1-4a01-b3a3-8ddac639eefe,mde-45778,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"T.R. Van Devender","C.D. Bertelsen, R.J. Rondeau, R.K. Van Devender, P.Jenkins",,1989-03-05,,1989,3,5,64,,5-Mar-1989,"Also Sept. 18, 1988 and May 9, 1989.","Rocky slopes; Sonoran desertscrub.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"Near the radio towers on the crest of the Tucson Mountains, NW of Trails End Canyon.",,,,32.2428,-111.1229,,,"32.2428° 111.1229°",,,,,,1325,,,,,,,,,"2023-07-16 07:02:03",,274,3097ed9f-56b1-4a01-b3a3-8ddac639eefe,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=26824000
26824091,GreaterGood,,,HumanObservation,c19510a6-1461-472e-bd4b-38acc0175586,mde-45869,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"C.D. Bertelsen",,,1989-04-04,,1989,4,4,94,,4-Apr-1989,,"Rocky slopes; Sonoran desertscrub.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"Panther Peak, 2.4 km WSW of Sanctuary Cove, W of Tucson, Tucson Mts., Saguaro National Park.",,,,32.34611,-111.16528,,,"32° 20m 46s 111° 9m 55s",,,,,,962,,,,,,,,,"2023-07-16 07:02:03",,274,c19510a6-1461-472e-bd4b-38acc0175586,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=26824091
32382032,GreaterGood,,,HumanObservation,a34d6405-9f79-4b13-90c8-129c541702c0,MDE-61786,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"T.R. Van Devender",,,2024-02-20,,2024,2,20,51,,20-Feb-2024,,"Sonoran desertscrub.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,Pima,,"E side of Black Mountain W of Santa Cruz River, 1.9 km (by air) WSW of San Xavier Mission, San Xavier Indian Reservation, S edge of greater Tuson.",,,,32.087987,-111.02566,,,"32.0879874° 111.02566°",,,,,,793,,,,,,,,,"2024-03-29 11:00:44",,274,a34d6405-9f79-4b13-90c8-129c541702c0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=32382032
33332526,UNM,"Vascular Plants",,PreservedSpecimen,deaed0ca-3a9f-4f12-b0d9-6907374cc5b7,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"R. Sivinski",,,,,,,"Robert C. Sivinski","Bruce Weber",9816,2024-03-31,,2024,3,31,91,91,3/31/2024,,"Sonoran Desert Scrub.","Gravelly sandy loam.",,,,,,,,,,,"Fouquieria splendens, Opuntia, Prosopis glandulosa, Encelia farinosa, Jatropha cardiophylla.",,,,,,,,,,,,,,"United States",Arizona,Pima,,"SW foothills of Rincon Mts., X9 Ranch just west of Saguaro Natl. Park boundary, 9.6 air miles NE of Vail.",,0,,32.1378,-110.5868,WGS84,50,"32.1378 -110.5868",,,,,,1020,,,,,"1020 m",,,bsivinski,"2024-12-21 13:53:41",,21,deaed0ca-3a9f-4f12-b0d9-6907374cc5b7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=33332526
